"Order ID","Customer Name","Product Name",Sales,Company_Average
US-2016-125402,"Dan Lawera","Canon PC-428 Personal Copier",479.976,229.8580008304938
CA-2014-157784,"Michael Chen","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",479.97,229.8580008304938
CA-2017-124296,"Christine Sundaresam","DYMO CardScan Personal V9 Business Card Scanner",479.97,229.8580008304938
CA-2016-114601,"Andrew Allen","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",479.97,229.8580008304938
CA-2014-169061,"Aimee Bixby","Logitech Wireless Gaming Headset G930",479.97,229.8580008304938
CA-2016-138233,"Philip Fox","Logitech Wireless Gaming Headset G930",479.97,229.8580008304938
CA-2016-168830,"Marina Lichtenstein","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",479.97,229.8580008304938
CA-2014-122749,"Nathan Gelder","Jabra Supreme Plus Driver Edition Headset",479.96,229.8580008304938
CA-2017-111269,"Christine Sundaresam","Logitech Wireless Performance Mouse MX for PC and Mac",479.952,229.8580008304938
US-2015-153374,"Jill Fjeld","Logitech Wireless Headset h800",479.952,229.8580008304938
CA-2016-112123,"Brosina Hoffman","Pyle PMP37LED",479.95,229.8580008304938
CA-2017-163902,"Maribeth Yedwab","Logitech G13 Programmable Gameboard with LCD Display",479.94,229.8580008304938
CA-2015-106257,"Eugene Barchas","Polycom CX600 IP Phone VoIP phone",479.92,229.8580008304938
CA-2014-145926,"Mark Packer","Global Super Steno Chair",479.9,229.8580008304938
CA-2016-125094,"Nora Preis","Cherry 142-key Programmable Keyboard",479.72,229.8580008304938
US-2014-119137,"Arthur Gainer","Microsoft Natural Keyboard Elite",479.04,229.8580008304938
CA-2017-167094,"Damala Kotsonis","Global Comet Stacking Armless Chair",478.48,229.8580008304938
CA-2014-147543,"Becky Castell","Global Comet Stacking Armless Chair",478.48,229.8580008304938
CA-2017-112900,"Ken Lonsdale","GBC Recycled Regency Composition Covers",478.24,229.8580008304938
CA-2017-148929,"Stefania Perrino","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,229.8580008304938
CA-2016-148747,"Aaron Smayling","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,229.8580008304938
CA-2016-160717,"Maria Etezadi","Bose SoundLink Bluetooth Speaker",477.6,229.8580008304938
CA-2017-160899,"Daniel Raglin","Satellite Sectional Post Binders",477.51,229.8580008304938
CA-2017-136882,"Duane Noonan","Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,229.8580008304938
CA-2017-122707,"Edward Becker","Compact Automatic Electric Letter Opener",477.24,229.8580008304938
US-2017-116897,"James Galang","Fellowes Stor/Drawer Steel Plus Storage Drawers",477.15,229.8580008304938
CA-2017-141733,"Rick Wilson","Safco Contoured Stacking Chairs",476.8,229.8580008304938
US-2014-133949,"James Lanier","Panasonic KX TS3282W Corded phone",475.944,229.8580008304938
CA-2014-106971,"Bryan Mills","Logitech Gaming G510s - Keyboard",475.944,229.8580008304938
CA-2017-149699,"Chad McGuire","Kensington Expert Mouse Optical USB Trackball for PC or Mac",474.95,229.8580008304938
CA-2017-144463,"Steven Cartwright","Howard Miller 11-1/2 Diameter Brentwood Wall Clock",474.43,229.8580008304938
CA-2016-106950,"Joe Elijah","Hon Racetrack Conference Tables",472.518,229.8580008304938
CA-2014-157609,"Kristina Nunn","Polycom VoiceStation 500 Conference phone",471.92,229.8580008304938
CA-2017-153822,"Adrian Barton","Polycom VoiceStation 500 Conference phone",471.92,229.8580008304938
US-2014-112949,Corey-Lock,"Honeywell Quietcare HEPA Air Cleaner",471.9,229.8580008304938
CA-2017-145233,"Dianna Vittorini","GE 30524EE4",470.376,229.8580008304938
CA-2017-112039,"John Castell","Panasonic KX-TG9471B",470.376,229.8580008304938
CA-2017-126788,"Adrian Barton","LG G3",470.376,229.8580008304938
CA-2017-121048,"Toby Carlisle","GE 30524EE4",470.376,229.8580008304938
CA-2015-107902,"Suzanne McNair","SAFCO Mobile Desk Side File, Wire Frame",470.36,229.8580008304938
CA-2017-102337,"Shirley Daniels","Global Super Steno Chair",470.302,229.8580008304938
CA-2016-134180,"Julie Prescott","Bevis Steel Folding Chairs",470.155,229.8580008304938
CA-2017-166184,"Harold Ryan","Samsung Galaxy S4 Mini",469.99,229.8580008304938
CA-2015-107678,"Juliana Krohn","Jabra SPEAK 410",469.95,229.8580008304938
CA-2014-140795,"Bradley Drucker","Enermax Aurora Lite Keyboard",468.9,229.8580008304938
CA-2016-151561,"Patrick Gardner","Enermax Aurora Lite Keyboard",468.9,229.8580008304938
CA-2015-133242,"Keith Herrera","Cisco SPA301",467.97,229.8580008304938
CA-2016-158694,"Arianne Irving","Howard Miller 11-1/2 Diameter Ridgewood Wall Clock",467.46,229.8580008304938
CA-2015-109708,"Craig Yedwab","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",467.04,229.8580008304938
CA-2016-142902,"Ben Peterman","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",466.768,229.8580008304938
CA-2016-112830,"Liz Preis","Electrix Halogen Magnifier Lamp",466.32,229.8580008304938
CA-2015-109001,"Katherine Nockton","Samsung Convoy 3",466.158,229.8580008304938
CA-2016-108434,"James Galang","Dual Level, Single-Width Filing Carts",465.18,229.8580008304938
CA-2015-156755,"Yana Sorensen","Dual Level, Single-Width Filing Carts",465.18,229.8580008304938
CA-2017-121580,"Maris LaWare","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",465.16,229.8580008304938
CA-2017-153843,"Shahid Collister","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",465.16,229.8580008304938
CA-2015-132626,"Brian Thompson","Fellowes Powershred HS-440 4-Sheet High Security Shredder",464.97,229.8580008304938
CA-2015-137526,"Philip Brown","Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,229.8580008304938
CA-2014-160766,"Darrin Martin","KI Adjustable-Height Table",464.292,229.8580008304938
CA-2014-103429,"Laurel Workman","Geemarc AmpliPOWER60",464,229.8580008304938
CA-2015-140025,"Peter Fuller","Hoover Upright Vacuum With Dirt Cup",463.248,229.8580008304938
US-2017-111423,"Edward Hooks","Global Commerce Series Low-Back Swivel/Tilt Chairs",462.564,229.8580008304938
US-2017-130953,"Roland Fjeld","Nortel Meridian M3904 Professional Digital phone",461.97,229.8580008304938
CA-2016-123666,"Sibella Parks","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,229.8580008304938
CA-2017-117324,"Jeremy Pistek","Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,229.8580008304938
CA-2016-109666,"Kunst Miller","Space Solutions HD Industrial Steel Shelving.",459.88,229.8580008304938
CA-2016-162187,"Noel Staavos","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,229.8580008304938
CA-2017-137785,"Mick Hernandez","Office Star - Mesh Screen back chair with Vinyl seat",458.43,229.8580008304938
CA-2014-104269,"Dave Brooks","Global Deluxe High-Back Manager's Chair",457.568,229.8580008304938
CA-2017-154011,"Deborah Brumfield","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,229.8580008304938
CA-2016-108196,"Cindy Stewart","GBC Ibimaster 500 Manual ProClick Binding System",456.588,229.8580008304938
CA-2016-134936,"Erin Smith","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,229.8580008304938
CA-2017-109085,"Christine Kargatis","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,229.8580008304938
US-2017-130687,"Phillip Flathmann","Konftel 250 Conference phone - Charcoal black",455.712,229.8580008304938
CA-2014-136567,"Penelope Sewall","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,229.8580008304938
CA-2016-143406,"Lisa Ryan","High-Back Leather Manager's Chair",454.965,229.8580008304938
CA-2016-169943,"Bradley Nguyen","Safco Industrial Wire Shelving System",454.9,229.8580008304938
CA-2015-153416,"Toby Swindell","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",454.86,229.8580008304938
CA-2017-151750,"Janet Martin","SAFCO Boltless Steel Shelving",454.56,229.8580008304938
CA-2015-149650,"Robert Dilbeck","Novimex High-Tech Fabric Mesh Task Chair",454.272,229.8580008304938
CA-2016-131744,"Stewart Carmichael","Harmony Air Purifier",453.6,229.8580008304938
CA-2015-132101,"Jesus Ocampo","Wireless Extenders zBoost YX545 SOHO Signal Booster",453.576,229.8580008304938
CA-2016-132829,"Laura Armstrong","Wireless Extenders zBoost YX545 SOHO Signal Booster",453.576,229.8580008304938
CA-2017-148474,"Maria Etezadi","Iceberg OfficeWorks 42 Round Tables",452.94,229.8580008304938
US-2017-163790,"Nancy Lomonaco","Space Solutions Commercial Steel Shelving",452.55,229.8580008304938
CA-2015-146262,"Victoria Wilson","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",452.45,229.8580008304938
CA-2017-156951,"Ellis Ballard","Hon Every-Day Series Multi-Task Chairs",451.152,229.8580008304938
CA-2016-116722,"Liz Pelletier","Hon Every-Day Series Multi-Task Chairs",451.152,229.8580008304938
US-2016-135923,"Carlos Meador","Sauder Forest Hills Library, Woodland Oak Finish",451.136,229.8580008304938
CA-2015-133242,"Keith Herrera","Tennsco Double-Tier Lockers",450.04,229.8580008304938
CA-2016-118311,"Emily Ducich","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",450,229.8580008304938
CA-2016-147256,"Frank Carlisle","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",449.97,229.8580008304938
US-2017-166037,"Craig Leslie","Plantronics Audio 478 Stereo USB Headset",449.91,229.8580008304938
CA-2015-113152,"Jim Karlsson","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,229.8580008304938
CA-2017-107174,"Adam Bellavance","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",449.568,229.8580008304938
CA-2016-124590,"Susan Pistek","Hon 4070 Series Pagoda Round Back Stacking Chairs",449.372,229.8580008304938
CA-2014-113362,"Astrea Jones","Fellowes Officeware Wire Shelving",449.15,229.8580008304938
CA-2016-139010,"Matthew Clasen","Fellowes Officeware Wire Shelving",449.15,229.8580008304938
US-2016-114013,"Stewart Carmichael","Okidata MB491 Multifunction Printer",449.1,229.8580008304938
CA-2014-125829,"William Brown","Hewlett-Packard Deskjet D4360 Printer",447.968,229.8580008304938
CA-2014-140816,"Toby Carlisle","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology",447.944,229.8580008304938
CA-2015-117884,"Debra Catini","Logitech G602 Wireless Gaming Mouse",447.944,229.8580008304938
CA-2015-125416,"Kelly Collister","Logitech K350 2.4Ghz Wireless Keyboard",447.93,229.8580008304938
CA-2016-112123,"Brosina Hoffman","GBC ProClick Punch Binding System",447.86,229.8580008304938
CA-2014-152443,"Frank Gastineau","GBC ProClick Punch Binding System",447.86,229.8580008304938
CA-2015-129322,"Denny Blanton","GBC DocuBind P50 Personal Binding Machine",447.86,229.8580008304938
CA-2014-159338,"Noel Staavos","Hon 4060 Series Tables",447.84,229.8580008304938
CA-2014-126361,"Valerie Dominguez","Xerox 1934",447.84,229.8580008304938
CA-2016-114601,"Andrew Allen","Hon 4060 Series Tables",447.84,229.8580008304938
CA-2017-124744,"Eugene Hildebrand","Xerox 1908",447.84,229.8580008304938
CA-2016-140081,"Catherine Glotzbach","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",447.696,229.8580008304938
CA-2015-130974,"Matt Abelman","Hon Non-Folding Utility Tables",446.068,229.8580008304938
CA-2014-131450,"Lena Radford","AT&T 1070 Corded Phone",445.96,229.8580008304938
US-2016-143280,"Tracy Zic","AT&T 1070 Corded Phone",445.96,229.8580008304938
CA-2014-129938,"Ed Braxton","Global Wood Trimmed Manager's Task Chair, Khaki",445.802,229.8580008304938
CA-2017-152135,"Matthew Grinstein","Geemarc AmpliPOWER60",445.44,229.8580008304938
CA-2017-108329,"Laurel Elliston","Nortel Business Series Terminal T7208 Digital phone",444.768,229.8580008304938
CA-2014-148915,"Natalie DeCherney","Carina Mini System Audio Rack, Model AR050B",443.92,229.8580008304938
US-2017-148362,"Karen Ferguson","Carina Mini System Audio Rack, Model AR050B",443.92,229.8580008304938
CA-2015-101154,"Charlotte Melton","Stur-D-Stor Shelving, Vertical 5-Shelf: 72H x 36W x 18 1/2D",443.92,229.8580008304938
CA-2016-128818,"Caroline Jumper","Hon Mobius Operator's Chair",442.764,229.8580008304938
CA-2017-152807,"Mick Crebagga","First Data FD10 PIN Pad",442.4,229.8580008304938
CA-2016-132479,"Michael Kennedy","GBC ProClick 150 Presentation Binding System",442.372,229.8580008304938
CA-2017-104885,"Dorothy Badders","Bush Cubix Collection Bookcases, Fully Assembled",441.96,229.8580008304938
CA-2015-143364,"Toby Gnade","SAFCO Arco Folding Chair",441.92,229.8580008304938
CA-2016-101987,"Hunter Lopez","Panasonic KX TS208W Corded phone",440.91,229.8580008304938
CA-2017-129357,"Ken Black","Xerox 1917",440.19,229.8580008304938
US-2015-131359,"Frank Atkinson","Sharp 1540cs Digital Laser Copier",439.992,229.8580008304938
CA-2015-105690,"Carol Adams","Sharp 1540cs Digital Laser Copier",439.992,229.8580008304938
CA-2017-152737,"Tony Sayre","Plantronics Audio 995 Wireless Stereo Headset",439.8,229.8580008304938
CA-2014-154599,"Kean Nguyen","AT&T 1080 Corded phone",438.368,229.8580008304938
US-2015-156496,"William Brown","AT&T 1080 Corded phone",438.368,229.8580008304938
CA-2014-168984,"Natalie Webber","Jawbone MINI JAMBOX Wireless Bluetooth Speaker",438.336,229.8580008304938
CA-2017-159149,"Cyra Reiten","Jawbone MINI JAMBOX Wireless Bluetooth Speaker",438.336,229.8580008304938
CA-2016-164091,"Laura Armstrong","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,229.8580008304938
CA-2017-160325,"Bart Pistole","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,229.8580008304938
CA-2016-153178,"Clay Ludtke","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,229.8580008304938
US-2016-103674,"Anne Pryor","Ibico Recycled Linen-Style Covers",437.472,229.8580008304938
CA-2017-135076,"Yana Sorensen","Global Wood Trimmed Manager's Task Chair, Khaki",436.704,229.8580008304938
CA-2014-104563,"Craig Molinari","Office Star - Task Chair with Contemporary Loop Arms",436.704,229.8580008304938
US-2014-134733,"Brian Moss","Rush Hierlooms Collection 1 Thick Stackable Bookcases",435.999,229.8580008304938
CA-2017-109393,"John Castell","Sauder Facets Collection Library, Sky Alder Finish",435.999,229.8580008304938
CA-2017-112431,"Robert Waldorf","SanDisk Cruzer 64 GB USB Flash Drive",435.84,229.8580008304938
CA-2015-157322,"Rob Haberlin","Adjustable Depth Letter/Legal Cart",435.504,229.8580008304938
CA-2015-123939,"Maurice Satty","Adjustable Depth Letter/Legal Cart",435.504,229.8580008304938
CA-2015-142944,"John Lucas","Deflect-o Glass Clear Studded Chair Mats",435.26,229.8580008304938
US-2016-166660,"Tim Brockman","Global Deluxe High-Back Office Chair in Storm",435.168,229.8580008304938
CA-2017-131807,"Greg Guthrie","Global Deluxe High-Back Office Chair in Storm",435.168,229.8580008304938
CA-2016-139556,"Dennis Bolton","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",434.646,229.8580008304938
CA-2015-127453,"Jay Kimmel","Avanti 4.4 Cu. Ft. Refrigerator",434.352,229.8580008304938
CA-2014-157924,"Helen Andreada","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs",433.568,229.8580008304938
US-2016-139262,"Lindsay Castell","Standard Rollaway File with Lock",432.456,229.8580008304938
CA-2015-168746,"Seth Vernon","Polycom VVX 310 VoIP phone",431.976,229.8580008304938
US-2016-169040,"Greg Tran","Google Nexus 5",431.976,229.8580008304938
CA-2016-103982,"Alex Avila","Polycom VVX 310 VoIP phone",431.976,229.8580008304938
US-2016-109260,"Tanja Norvell","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",431.976,229.8580008304938
CA-2016-129280,"Susan MacKendrick","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",431.976,229.8580008304938
US-2017-109253,"Patrick Ryan","Cisco 8x8 Inc. 6753i IP Business Phone System",431.968,229.8580008304938
US-2016-155173,"Julia Barnett","Wilson SignalBoost 841262 DB PRO Amplifier Kit",431.94,229.8580008304938
CA-2016-130946,"Zuschuss Carroll","Kensington Orbit Wireless Mobile Trackball for PC and Mac",431.928,229.8580008304938
CA-2017-138310,"Nora Preis","Kensington Orbit Wireless Mobile Trackball for PC and Mac",431.928,229.8580008304938
CA-2017-100902,"Clytie Kelty","Plantronics S12 Corded Telephone Headset System",431.16,229.8580008304938
CA-2014-169019,"Luke Foster","Microsoft Natural Keyboard Elite",431.136,229.8580008304938
CA-2017-104640,"Frank Hawley","Aastra 6757i CT Wireless VoIP phone",430.88,229.8580008304938
CA-2014-117765,"Rick Bensley","KI Adjustable-Height Table",429.9,229.8580008304938
CA-2017-153045,"Neola Schneider","Wilson Electronics DB Pro Signal Booster",429.6,229.8580008304938
CA-2016-168046,"Jonathan Doherty","SAFCO Commercial Wire Shelving, 72h",428.68,229.8580008304938
US-2016-139087,"Dennis Kane","First Data TMFD35 PIN Pad",428.4,229.8580008304938
CA-2016-116596,"Ben Wallace","Metal Folding Chairs, Beige, 4/Carton",427.644,229.8580008304938
US-2015-164448,"Damala Kotsonis","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,229.8580008304938
CA-2017-152695,"Chris Cortes","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",426.79,229.8580008304938
CA-2015-164882,"Sandra Glassco","DMI Eclipse Executive Suite Bookcases",425.833,229.8580008304938
US-2016-146794,"Sally Hughsby","Bestar Classic Bookcase",424.9575,229.8580008304938
CA-2014-154158,"Craig Carreira","Tennsco 6- and 18-Compartment Lockers",424.272,229.8580008304938
CA-2014-163468,"Joe Kamberova","Hon 4-Shelf Metal Bookcases",424.116,229.8580008304938
CA-2017-128363,"Dan Campbell","Hon Olson Stacker Chairs",423.648,229.8580008304938
CA-2014-154669,"Tamara Manning","Advantus Rolling Drawer Organizers",423.28,229.8580008304938
CA-2015-169656,"Ed Jacobs","Fellowes High-Stak Drawer Files",422.856,229.8580008304938
CA-2015-157287,"Harold Ryan","Harbour Creations Steel Folding Chair",422.625,229.8580008304938
US-2016-152051,"Theresa Swint","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,229.8580008304938
CA-2014-166716,"Craig Reiter","Global Leather and Oak Executive Chair, Black",421.372,229.8580008304938
CA-2017-147410,"Eva Jacobs","24 Capacity Maxi Data Binder Racks, Pearl",421.1,229.8580008304938
CA-2016-101966,"Bryan Mills","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",419.944,229.8580008304938
CA-2017-102820,"Carlos Soltero","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",419.944,229.8580008304938
CA-2016-160941,"Damala Kotsonis","Ames Color-File Green Diamond Border X-ray Mailers",419.9,229.8580008304938
CA-2016-157749,"Ken Lonsdale","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",419.68,229.8580008304938
US-2016-161396,"Gary Mitchum","Xerox 189",419.4,229.8580008304938
CA-2017-161067,"Katrina Bavinger","Xerox 189",419.4,229.8580008304938
CA-2017-139402,"Nick Crebassa","Multicolor Computer Printout Paper",419.4,229.8580008304938
CA-2017-127474,"Ross DeVincentis","Xerox 189",419.4,229.8580008304938
CA-2017-129490,"Sanjit Jacobs","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,229.8580008304938
CA-2017-148999,"Emily Burns","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,229.8580008304938
CA-2014-166863,"Sam Craven","Okidata C331dn Printer",418.8,229.8580008304938
CA-2015-111948,"Andrew Gjertsen","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,229.8580008304938
CA-2017-105921,"Janet Martin","Chromcraft Round Conference Tables",418.296,229.8580008304938
CA-2017-122035,"Elizabeth Moffitt","1.7 Cubic Foot Compact Cube Office Refrigerators",416.32,229.8580008304938
CA-2015-126725,"Brian Stugart","RCA ViSYS 25825 Wireless digital phone",415.968,229.8580008304938
CA-2017-169894,"Mark Van Huff","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",415.872,229.8580008304938
US-2016-155103,"Jamie Frazer","Ibico EB-19 Dual Function Manual Binding System",415.176,229.8580008304938
CA-2015-143980,"Jim Kriz","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",414.96,229.8580008304938
CA-2016-167556,"Janet Martin","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock",414,229.8580008304938
CA-2017-164756,"Saphhira Shifley","AT&T CL83451 4-Handset Telephone",411.98,229.8580008304938
CA-2017-120376,"Theone Pippenger","Bevis 44 x 96 Conference Tables",411.8,229.8580008304938
CA-2017-121419,"Tony Chapman","Bevis 44 x 96 Conference Tables",411.8,229.8580008304938
CA-2015-130785,"Arthur Gainer","Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,229.8580008304938
CA-2014-105249,"Duane Huffman","Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,229.8580008304938
CA-2014-165764,"Shahid Hopkins","Tenex Antistatic Computer Chair Mats",410.352,229.8580008304938
CA-2017-137449,"Max Engle","O'Sullivan Plantations 2-Door Library in Landvery Oak",409.9992,229.8580008304938
CA-2014-142587,"Tracy Blumstein","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,229.8580008304938
CA-2014-122931,"Suzanne McNair","Hon 30 x 60 Table with Locking Drawer",409.272,229.8580008304938
CA-2017-143378,"Justin Ritter","Howard Miller 14-1/2 Diameter Chrome Round Wall Clock",409.216,229.8580008304938
CA-2014-166191,"David Kendrick","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,229.8580008304938
US-2016-123750,"Ross Baird","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,229.8580008304938
CA-2017-140242,"Max Ludwig","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,229.8580008304938
US-2015-114839,"Pierre Wener","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",408.422,229.8580008304938
CA-2015-157322,"Rob Haberlin","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",408.422,229.8580008304938
CA-2016-136329,"Jonathan Doherty","Hon GuestStacker Chair",408.006,229.8580008304938
CA-2016-118759,"Maria Bertelson","Hon GuestStacker Chair",408.006,229.8580008304938
CA-2016-161389,"Irene Maddox","Fellowes PB200 Plastic Comb Binding Machine",407.976,229.8580008304938
CA-2015-111164,"Sanjit Engle","Kensington 4 Outlet MasterPiece Compact Power Control Center",406.6,229.8580008304938
CA-2017-144484,"Cassandra Brandow","Kensington 4 Outlet MasterPiece Compact Power Control Center",406.6,229.8580008304938
CA-2017-145233,"Dianna Vittorini","Jabra BIZ 2300 Duo QD Duo Corded Headset",406.368,229.8580008304938
CA-2016-160108,"Arthur Gainer","Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,229.8580008304938
CA-2014-106439,"Greg Guthrie","Tennsco Regal Shelving Units",405.64,229.8580008304938
CA-2016-114482,"Denise Monton","Logitech Mobile Speakerphone P710e - speaker phone",404.94,229.8580008304938
CA-2014-116904,"Sanjit Chand","Carina Double Wide Media Storage Towers in Natural & Black",404.9,229.8580008304938
CA-2016-143609,"Deborah Brumfield","Global Fabric Manager's Chair, Dark Gray",403.92,229.8580008304938
US-2015-132836,"Ashley Jarboe","Catalog Binders with Expanding Posts",403.68,229.8580008304938
US-2016-115441,"Sally Hughsby","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",403.56,229.8580008304938
US-2016-164189,"Dan Reichenbach","BlackBerry Q10",403.168,229.8580008304938
CA-2014-134572,"Seth Vernon","Riverside Furniture Stanwyck Manor Table Series",401.59,229.8580008304938
US-2017-128447,"Michael Chen","Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,229.8580008304938
CA-2017-116127,"Sarah Brown","DMI Eclipse Executive Suite Bookcases",400.784,229.8580008304938
US-2016-150861,"Emily Grady","Bevis Traditional Conference Table Top, Plinth Base",400.032,229.8580008304938
CA-2016-148684,"Trudy Schmidt","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",399.98,229.8580008304938
CA-2014-126361,"Valerie Dominguez","Panasonic KX T7731-B Digital phone",399.96,229.8580008304938
CA-2014-150581,"Nathan Mautz","Logitech Wireless Headset h800",399.96,229.8580008304938
US-2017-107384,"Theone Pippenger","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology",399.95,229.8580008304938
CA-2017-118346,"Philisse Overcash","Logitech G600 MMO Gaming Mouse",399.95,229.8580008304938
CA-2017-125913,"Jack O'Briant","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,229.8580008304938
CA-2017-117513,"Bill Tyler","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,229.8580008304938
CA-2014-122882,"Sean Braxton","StarTech.com 10/100 VDSL2 Ethernet Extender Kit",399.54,229.8580008304938
CA-2015-143147,"Pamela Stobb","StarTech.com 10/100 VDSL2 Ethernet Extender Kit",399.54,229.8580008304938
CA-2017-122539,"Sean Christensen","Global Commerce Series High-Back Swivel/Tilt Chairs",398.972,229.8580008304938
CA-2015-141243,"Amy Hunt","Enermax Acrylux Wireless Keyboard",398.4,229.8580008304938
US-2016-162859,"Patrick Gardner","GBC DocuBind P100 Manual Binding Machine",398.352,229.8580008304938
CA-2014-140165,"Erica Hernandez","GBC DocuBind P100 Manual Binding Machine",398.352,229.8580008304938
CA-2015-164882,"Sandra Glassco","GBC DocuBind P100 Manual Binding Machine",398.352,229.8580008304938
CA-2014-101560,"Chris Selesnick","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",397.6,229.8580008304938
CA-2016-129126,"Pete Kriz","GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,229.8580008304938
US-2017-161935,"John Lee","GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,229.8580008304938
US-2015-101511,"Joel Eaton","Padded Folding Chairs, Black, 4/Carton",396.802,229.8580008304938
CA-2016-134208,"Cindy Stewart","Lexmark X 9575 Professional All-in-One Color Printer",396,229.8580008304938
CA-2017-124205,"Theresa Coyne","Plantronics 81402",395.94,229.8580008304938
CA-2014-136399,"Chad Cunningham","First Data FD10 PIN Pad",395,229.8580008304938
US-2016-161683,"Caroline Jumper","Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",394.816,229.8580008304938
CA-2017-118885,"James Galang","Global High-Back Leather Tilter, Burgundy",393.568,229.8580008304938
CA-2015-109337,"Denise Leinenbach","Imation Bio 2GB USB Flash Drive Imation Corp",393.54,229.8580008304938
CA-2016-145611,"Helen Abelman","Honeywell Quietcare HEPA Air Cleaner",393.25,229.8580008304938
US-2015-140200,"Cynthia Arntzen","Bevis Boat-Shaped Conference Table",393.165,229.8580008304938
US-2016-122245,"Adrian Barton","Bevis Boat-Shaped Conference Table",393.165,229.8580008304938
CA-2015-168004,"Denny Joy","Office Star - Mesh Screen back chair with Vinyl seat",392.94,229.8580008304938
CA-2014-161032,"Michael Kennedy","Office Star - Mesh Screen back chair with Vinyl seat",392.94,229.8580008304938
CA-2017-122196,"Christina Anderson","GE 30524EE4",391.98,229.8580008304938
