"Order ID","Customer Name","Product Name",Sales
CA-2017-121027,"Helen Wasserman","Plantronics Savi W720 Multi-Device Wireless Headset System",843.9
CA-2015-113152,"Jim Karlsson","Plantronics Savi W720 Multi-Device Wireless Headset System",843.9
CA-2016-168893,"Arthur Prichep","Global Adaptabilities Conference Tables",842.94
CA-2016-114860,"Duane Noonan","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",842.72
CA-2017-128734,"James Lanier","Global Leather Executive Chair",842.376
CA-2015-132486,"Jay Fein","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",842.352
CA-2016-149797,"Adam Hart","GBC DocuBind 300 Electric Binding Machine",841.568
CA-2017-161956,"Dan Reichenbach","GBC DocuBind 300 Electric Binding Machine",841.568
CA-2016-153682,"Brooke Gillingham","Canon Imageclass D680 Copier / Fax",839.988
CA-2017-155376,"Sandra Glassco","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43
US-2014-106299,"Nick Zandusky","Smead Adjustable Mobile File Trolley with Lockable Top",838.38
CA-2016-150350,"Maxwell Schwartz","Okidata C331dn Printer",837.6
CA-2016-127649,"Dionis Lloyd","Okidata C331dn Printer",837.6
US-2016-143819,"Karen Daniels","Chromcraft Round Conference Tables",836.592
US-2016-142685,"Maureen Gnade","Compact Automatic Electric Letter Opener",835.17
CA-2014-140396,"Katharine Harms","Toshiba IPT2010-SD IP Telephone",833.94
CA-2014-125556,"Maris LaWare","Polycom SoundPoint Pro SE-225 Corded phone",832.93
US-2015-134026,"Joel Eaton","High-Back Leather Manager's Chair",831.936
CA-2015-160472,"Ralph Kennedy","Imation Bio 8GB USB Flash Drive Imation Corp",831.2
CA-2014-136336,"Dorothy Badders","SAFCO Commercial Wire Shelving, Black",828.84
CA-2017-141439,"Tonja Turnell","SAFCO Arco Folding Chair",828.6
CA-2017-152912,"Brian Moss","Maxell iVDR EX 500GB Cartridge",826.62
CA-2015-154746,"Patrick Jones","Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room",826.11
CA-2014-160094,"Justin MacKendrick","Economy Rollaway Files",826
CA-2017-140326,"Helen Wasserman","Bush Birmingham Collection Bookcase, Dark Cherry",825.174
CA-2015-110765,"Michael Paige","Mitel MiVoice 5330e IP Phone",824.97
CA-2017-151981,"Gary Mitchum","Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95
US-2017-105389,"Darrin Martin","Jabra SPEAK 410 Multidevice Speakerphone",823.96
CA-2016-152471,"Zuschuss Donatelli","Jabra SPEAK 410 Multidevice Speakerphone",823.96
US-2015-164308,"Steve Carroll","AT&T 1080 Phone",821.94
CA-2017-101042,"Adrian Barton","3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88
CA-2014-131002,"Tom Boeckenhauer","3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88
CA-2014-145317,"Sean Miller","Hewlett-Packard Deskjet 6540 Color Inkjet Printer",821.3
US-2014-138247,"Ben Ferrer","Cisco Unified IP Phone 7945G VoIP phone",818.376
US-2016-146066,"Rick Bensley","Iceberg OfficeWorks 42 Round Tables",815.292
CA-2016-152555,"Maria Etezadi","Jabra BIZ 2300 Duo QD Duo Corded Headset",812.736
CA-2017-137022,"Scott Williamson","Tennsco Regal Shelving Units",811.28
CA-2014-111962,"Evan Bailliet","Fellowes Super Stor/Drawer Files",807.75
CA-2014-109897,"Ben Wallace","BlackBerry Q10",806.336
CA-2015-102582,"Natalie Webber","Bretford CR8500 Series Meeting Room Furniture",801.96
CA-2015-121650,"Keith Dawkins","Bretford CR8500 Series Meeting Room Furniture",801.96
US-2017-142573,"Maris LaWare","Chromcraft 48 x 96 Racetrack Double Pedestal Table",801.6
US-2016-105578,"Maribeth Yedwab","Global Troy Executive Leather Low-Back Tilter",801.568
CA-2014-125997,"Mitch Webber","DMI Eclipse Executive Suite Bookcases",801.568
CA-2014-116932,"Michelle Ellison","Global Troy Executive Leather Low-Back Tilter",801.568
CA-2016-133935,"Jane Waco","Global Troy Executive Leather Low-Back Tilter",801.568
CA-2015-143105,"Matt Abelman","Hewlett Packard 610 Color Digital Copier / Printer",799.984
CA-2017-104801,"Fred Harton","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",799.96
CA-2014-120670,"Julie Kriz","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",799.92
CA-2016-157259,"Jessica Myrick","Luxo Adjustable Task Clamp Lamp",799.56
US-2014-141215,"Kelly Lampkin","Global Commerce Series High-Back Swivel/Tilt Chairs",797.944
US-2014-140914,"Brosina Hoffman","Global Commerce Series High-Back Swivel/Tilt Chairs",797.944
CA-2015-124975,"Michael Grace","Hon Rectangular Conference Tables",796.425
CA-2015-121783,"Philisse Overcash","Tennsco 6- and 18-Compartment Lockers",795.51
US-2017-147886,"Dave Hallsten","SAFCO Boltless Steel Shelving",795.48
CA-2014-141649,"Dario Medina","Eureka Sanitaire  Commercial Upright",795.408
CA-2015-102876,"Lisa Ryan","Samsung Galaxy Note 3",791.964
CA-2017-152933,"Matthew Grinstein","Plantronics CS510 - Over-the-Head monaural Wireless Headset System",791.88
CA-2015-110457,"Dave Kipp","Hon Racetrack Conference Tables",787.53
US-2016-141544,"Patrick O'Brill","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",786.744
CA-2017-108560,"Jenna Caffey","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48
CA-2014-126403,"Rick Reed","Global Italian Leather Office Chair",785.88
CA-2015-155306,"George Ashbrook","Plantronics Calisto P620-M USB Wireless Speakerphone System",783.96
CA-2014-121573,"Speros Goranitis","Panasonic KX-TG9471B",783.96
CA-2016-153318,"Jill Stevenson","Panasonic KX-TG9471B",783.96
CA-2017-121888,"Carl Ludwig","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94
CA-2016-164770,"Muhammed Yedwab","Sauder Camden County Collection Library",781.864
CA-2014-103373,"Bruce Stewart","Apple iPhone 5",779.796
CA-2015-126725,"Brian Stugart","Fellowes Recycled Storage Drawers",777.21
US-2017-141558,"Marc Harrigan","Nortel Meridian M5316 Digital phone",776.85
CA-2015-149846,"Sarah Brown","Aastra 57i VoIP phone",775.728
CA-2015-165050,"Alan Hwang","Digium D40 VoIP phone",773.94
CA-2016-161025,"Gary McGarr","Fellowes Staxonsteel Drawer Files",772.68
CA-2015-132465,"Don Miller","Fellowes Staxonsteel Drawer Files",772.68
US-2017-133200,"Dorothy Badders","Fellowes Staxonsteel Drawer Files",772.68
CA-2014-127558,"Shahid Shariari","Logitech P710e Mobile Speakerphone",772.47
CA-2016-133795,"Jeremy Ellison","Logitech P710e Mobile Speakerphone",772.47
CA-2016-127138,"Dean Katz","Hon 4070 Series Pagoda Round Back Stacking Chairs",770.352
CA-2015-105627,"Dana Kaydos","Nortel Meridian M3904 Professional Digital phone",769.95
CA-2016-161907,"Justin Hirsh","Premier Automatic Letter Opener",769.184
CA-2014-110786,"Anthony Johnson","DYMO CardScan Personal V9 Business Card Scanner",767.952
CA-2014-163447,"Thomas Brumley","Global Push Button Manager's Chair, Indigo",767.214
US-2017-124968,"Michelle Moray","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",765.625
CA-2014-168494,"Nora Preis","Hon Non-Folding Utility Tables",764.688
CA-2017-132178,"Darren Budd","Fellowes Stor/Drawer Steel Plus Storage Drawers",763.44
CA-2014-101602,"Mick Crebagga","Lifetime Advantage Folding Chairs, 4/Carton",763.28
CA-2017-152093,"Skye Norling","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",762.594
CA-2017-122504,"Deborah Brumfield","Plantronics CS 50-USB - headset - Convertible, Monaural",761.544
US-2017-148551,"David Bremer","GBC Ibimaster 500 Manual ProClick Binding System",760.98
CA-2017-128944,"Katharine Harms","Global Ergonomic Managers Chair",760.116
CA-2014-138940,"Gary Mitchum","Jawbone JAMBOX Wireless Bluetooth Speaker",758.352
CA-2016-157280,"Liz Willingham","Tenex Chairmat w/ Average Lip, 45 x 53",756.8
CA-2016-120369,"Victoria Brennan","Tenex Chairmat w/ Average Lip, 45 x 53",756.8
CA-2014-167199,"Maria Etezadi","Wireless Extenders zBoost YX545 SOHO Signal Booster",755.96
CA-2014-103492,"Craig Molinari","Cisco 8x8 Inc. 6753i IP Business Phone System",755.944
CA-2016-156300,"Troy Blackwell","Global Leather & Oak Executive Chair, Burgundy",754.45
CA-2017-137631,"Janet Lee","Samsung Galaxy S4 Mini",751.984
CA-2016-157336,"Shirley Jackson","Hon Every-Day Series Multi-Task Chairs",751.92
CA-2017-121741,"Yoseph Carroll","Tennsco Single-Tier Lockers",750.68
US-2015-154389,"Eugene Hildebrand","LG Exalt",748.752
US-2016-157945,"Natalie Fritzler","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",747.558
CA-2014-134572,"Seth Vernon","Bush Advantage Collection Round Conference Table",744.1
CA-2016-133816,"Christopher Schild","ClearOne CHATAttach 160 - speaker phone",743.988
US-2014-167262,"Amy Cox","Plantronics HL10 Handset Lifter",742.336
CA-2017-153871,"Richard Bierner","Ibico Ibimaster 300 Manual Binding System",735.98
CA-2016-118689,"Tamara Chand","Ibico Ibimaster 300 Manual Binding System",735.98
CA-2017-150497,"Suzanne McNair","Ibico Ibimaster 300 Manual Binding System",735.98
CA-2014-140662,"Thomas Seio","Xerox 1941",733.95
CA-2016-152156,"Claire Gute","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94
CA-2014-124702,"Maya Herman","Lesro Round Back Collection Coffee Table, End Table",730.2
CA-2016-121223,"Giulietta Dortch","Cisco 8x8 Inc. 6753i IP Business Phone System",728.946
CA-2015-121188,"Cassandra Brandow","Carina Double Wide Media Storage Towers in Natural & Black",728.82
US-2016-100839,"Noah Childs","Hon 5100 Series Wood Tables",727.45
US-2016-160528,"Mick Hernandez","SAFCO Boltless Steel Shelving",727.296
CA-2017-163979,"Kristen Hastings","Adjustable Depth Letter/Legal Cart",725.84
CA-2017-108539,"Steven Cartwright","Adjustable Depth Letter/Legal Cart",725.84
US-2014-144078,"Richard Bierner","Hon GuestStacker Chair",725.344
CA-2015-146563,"Cassandra Brandow","Space Solutions Commercial Steel Shelving",724.08
CA-2017-124765,"Henia Zydlo","O'Sullivan Manor Hill 2-Door Library in Brianna Oak",723.92
CA-2017-157931,"Meg O'Connel","Global Ergonomic Managers Chair",723.92
CA-2015-100146,"Claudia Bergmann","Global Leather and Oak Executive Chair, Black",722.352
CA-2016-102981,"Mary O'Rourke","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352
CA-2017-168389,"Darrin Van Huff","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",721.875
CA-2016-158694,"Arianne Irving","Standard Rollaway File with Lock",720.76
CA-2017-100951,"Noah Childs","Standard Rollaway File with Lock",720.76
CA-2015-102260,"Sanjit Jacobs","Tennsco Double-Tier Lockers",720.064
CA-2017-165204,"Michael Nguyen","Tennsco Double-Tier Lockers",720.064
CA-2014-140473,"Mark Cousins","Brother DCP1000 Digital 3 in 1 Multifunction Machine",719.976
CA-2016-146206,"Kean Thornton","Polycom VVX 310 VoIP phone",719.96
CA-2014-103492,"Craig Molinari","Motorola Droid Maxx",719.952
CA-2015-150714,"Kristen Hastings","Fellowes Officeware Wire Shelving",718.64
CA-2017-112529,"Stewart Carmichael","Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116
US-2015-129007,"Ken Dana","Global Comet Stacking Armless Chair",717.72
CA-2014-117464,"Naresj Patel","Global Comet Stacking Armless Chair",717.72
CA-2015-142202,"Justin Ritter","Enermax Acrylux Wireless Keyboard",717.12
CA-2015-136469,"Todd Sumrall","Wilson Electronics DB Pro Signal Booster",716
CA-2015-121783,"Philisse Overcash","Hoover Shoulder Vac Commercial Portable Vacuum",715.64
CA-2016-112585,"Rob Williams","Hoover Shoulder Vac Commercial Portable Vacuum",715.64
CA-2015-162887,"Stewart Visinsky","Safco Contoured Stacking Chairs",715.2
CA-2016-127369,"Dave Brooks","Letter Size Cart",714.3
CA-2015-158659,"Steve Chapman","Letter Size Cart",714.3
CA-2017-107132,"Scott Cohen","Hot File 7-Pocket, Floor Stand",713.88
CA-2015-133452,"Zuschuss Carroll","Hon 94000 Series Round Tables",710.832
CA-2017-156776,"Jeremy Lonsdale","Polycom VoiceStation 500 Conference phone",707.88
CA-2017-117401,"Paul Prost","Avanti 1.7 Cu. Ft. Refrigerator",706.86
CA-2016-168543,"Dean Katz","Avanti 1.7 Cu. Ft. Refrigerator",706.86
CA-2016-118626,"John Castell","HTC One Mini",705.544
CA-2015-148635,"Michelle Huthwaite","Sauder Forest Hills Library, Woodland Oak Finish",704.9
CA-2017-111332,"Nat Carroll","Fellowes High-Stak Drawer Files",704.76
CA-2016-164574,"Ritsa Hightower","Fellowes High-Stak Drawer Files",704.76
CA-2016-100790,"John Grady","Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
CA-2014-141313,"Anthony Jacobs","Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
CA-2014-144666,"Jeremy Pistek","Samsung Galaxy Note 3",703.968
US-2016-157490,"Laurel Beltran","Zebra GK420t Direct Thermal/Thermal Transfer Printer",703.71
CA-2017-143756,"Max Engle","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",701.96
US-2017-109610,"Brendan Sweed","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",701.96
US-2016-156097,"Eugene Hildebrand","Global Troy Executive Leather Low-Back Tilter",701.372
CA-2015-113404,"Eleni McCrary","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",700.152
CA-2014-155887,"Kean Thornton","Bevis Traditional Conference Table Top, Plinth Base",700.056
CA-2016-109722,"Theone Pippenger","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",699.98
CA-2015-154326,"Roy Phan","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",699.98
US-2014-147627,"Hunter Lopez","Apple iPhone 5C",699.93
CA-2017-126914,"Joe Elijah","Global Executive Mid-Back Manager's Chair",698.352
CA-2014-129924,"Alyssa Crouse","Hon 5100 Series Wood Tables",698.352
CA-2016-105081,"Joe Elijah","Global Executive Mid-Back Manager's Chair",698.352
CA-2017-124436,"Sue Ann Reed","Chromcraft Round Conference Tables",697.16
CA-2016-127670,"Robert Dilbeck","Chromcraft Round Conference Tables",697.16
CA-2015-150875,"Heather Kirkland","Bretford CR4500 Series Slim Rectangular Table",696.42
CA-2016-147368,"Toby Carlisle","Cisco CP-7937G Unified IP Conference Station Phone",695.7
CA-2017-113481,"Aaron Smayling","Cisco CP-7937G Unified IP Conference Station Phone",695.7
CA-2017-119578,"Jason Gross","Premier Electric Letter Opener",695.16
CA-2016-154662,"Benjamin Farhat","Bush Cubix Conference Tables, Fully Assembled",692.94
CA-2015-166975,"Stefanie Holloman","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock",692.472
CA-2017-161053,"Joel Eaton","Ibico EB-19 Dual Function Manual Binding System",691.96
CA-2014-149104,"Ruben Dartt","Space Solutions HD Industrial Steel Shelving.",689.82
CA-2017-107321,"Arthur Wiediger","Aastra 6757i CT Wireless VoIP phone",689.408
CA-2015-103954,"Hallie Redmond","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",687.4
CA-2016-158260,"Cindy Chapman","Okidata B400 Printer",686.4
CA-2014-146969,"Arthur Prichep","Star Micronics TSP800 TSP847IIU Receipt Printer",686.32
US-2017-169551,"Rob Lucas","Apple iPhone 5S",683.988
CA-2017-113558,"Patricia Hirasaki","Global Commerce Series High-Back Swivel/Tilt Chairs",683.952
CA-2015-104948,"Keith Herrera","O'Sullivan Living Dimensions 3-Shelf Bookcases",683.332
CA-2014-159310,"Steven Cartwright","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144
CA-2015-137925,"Janet Lee","Hon Metal Bookcases, Black",681.408
CA-2017-113530,"Becky Castell","Situations Contoured Folding Chairs, 4/Set",681.408
CA-2016-160108,"Arthur Gainer","Hon GuestStacker Chair",680.01
CA-2016-144309,"Chris McAfee","Fellowes PB200 Plastic Comb Binding Machine",679.96
CA-2017-100524,"Chad McGuire","Polycom SoundPoint IP 450 VoIP phone",677.58
CA-2017-144526,"Quincy Jones","Polycom SoundPoint IP 450 VoIP phone",677.58
CA-2016-127138,"Dean Katz","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand",676.55
CA-2015-157084,"James Galang","ShoreTel ShorePhone IP 230 VoIP phone",675.96
CA-2014-129091,"Ruben Ausman","Holmes Harmony HEPA Air Purifier for 17 x 20 Room",675.12
CA-2017-146192,"Bruce Degenhardt","Tennsco Double-Tier Lockers",675.06
CA-2014-126760,"Kunst Miller","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",674.352
CA-2016-164399,"Dianna Wilson","Global Adaptabilities Conference Tables",674.352
US-2014-161613,"Matt Connell","Hon 4070 Series Pagoda Round Back Stacking Chairs",674.058
CA-2016-153178,"Clay Ludtke","GBC DocuBind 200 Manual Binding Machine",673.568
CA-2014-128055,"Alex Avila","GBC DocuBind 200 Manual Binding Machine",673.568
CA-2017-130505,"Natalie Fritzler","Chromcraft 48 x 96 Racetrack Double Pedestal Table",673.344
CA-2017-134915,"Eugene Moren","Samsung Galaxy Mega 6.3",671.984
CA-2015-163587,"Emily Phan","GBC DocuBind TL200 Manual Binding Machine",671.94
CA-2015-110744,"Helen Andreada","Safco Industrial Wire Shelving",671.93
US-2017-159205,"Daniel Byrd","Vtech CS6719",671.93
CA-2016-131968,"Laurel Beltran","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",671.544
CA-2015-137064,"Trudy Schmidt","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752
CA-2014-168984,"Natalie Webber","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",669.08
CA-2015-130113,"Aaron Hawkins","Geemarc AmpliPOWER60",668.16
US-2016-160528,"Mick Hernandez","WD My Passport Ultra 2TB Portable External Hard Drive",666.4
CA-2014-125829,"William Brown","Polycom SoundPoint Pro SE-225 Corded phone",666.344
US-2015-138303,"Mike Gockenbach","Martin Yale Chadless Opener Electric Letter Opener",666.248
CA-2014-105893,"Pete Kriz","Stur-D-Stor Shelving, Vertical 5-Shelf: 72H x 36W x 18 1/2D",665.88
CA-2015-107937,"Julia Barnett","Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle",665.88
CA-2017-147277,"Ed Braxton","Deluxe Rollaway Locking File with Drawer",665.408
CA-2017-164378,"Michelle Moray","Hon Mobius Operator's Chair",664.146
US-2017-120089,"Max Ludwig","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",663.936
CA-2017-120168,"Trudy Brown","GBC DocuBind P100 Manual Binding Machine",663.92
US-2015-130512,"Sean Miller","SAFCO Commercial Wire Shelving, Black",663.072
CA-2014-134551,"Tony Sayre","SAFCO Arco Folding Chair",662.88
CA-2016-112109,"Joe Elijah","SAFCO Arco Folding Chair",662.88
CA-2016-146934,"Art Ferguson","Eureka Sanitaire  Commercial Upright",662.84
CA-2016-125080,"Victoria Wilson","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables",661.176
CA-2014-150798,"Joe Kamberova","Sharp 1540cs Digital Laser Copier",659.988
CA-2017-103380,"Barry Franz","Mitel MiVoice 5330e IP Phone",659.976
US-2017-101539,"Valerie Mitchum","Mitel MiVoice 5330e IP Phone",659.976
CA-2014-166051,"Jim Karlsson","Samsung Galaxy Note 3",659.97
US-2016-163881,"Sung Pak","Plantronics CS510 - Over-the-Head monaural Wireless Headset System",659.9
US-2015-126977,"Peter Fuller","Plantronics CS510 - Over-the-Head monaural Wireless Headset System",659.9
CA-2017-117198,"Barry Gonzalez","Plantronics CS510 - Over-the-Head monaural Wireless Headset System",659.9
CA-2015-126557,"Rob Lucas","GE 2-Jack Phone Line Splitter",659.168
CA-2016-120530,"Dorris liebe","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746
CA-2016-139395,"Matthew Grinstein","Jabra SPEAK 410",657.93
CA-2014-159835,"Randy Bradley","Hon Every-Day Series Multi-Task Chairs",657.93
CA-2014-129189,"Harry Marie","Hon Every-Day Series Multi-Task Chairs",657.93
CA-2016-132731,"George Ashbrook","AT&T 1080 Phone",657.552
CA-2017-105410,"Natalie DeCherney","Jawbone MINI JAMBOX Wireless Bluetooth Speaker",657.504
CA-2017-142034,"Karen Bern","Imation Bio 2GB USB Flash Drive Imation Corp",655.9
CA-2015-135685,"Mike Pelletier","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
CA-2014-169803,"Scott Cohen","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
US-2017-165344,"Sean Braxton","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",652.995
US-2017-117247,"Cyma Kinney","Bevis Oval Conference Table, Walnut",652.45
CA-2016-163328,"Tracy Poddar","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs",650.352
CA-2017-109183,"Lena Radford","Okidata C610n Printer",649
US-2015-159982,"Dan Reichenbach","Logitech Mobile Speakerphone P710e - speaker phone",647.904
CA-2014-136644,"Sonia Cooley","Global Geo Office Task Chair, Gray",647.84
CA-2017-155698,"Victoria Brennan","Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection",647.84
US-2015-120161,"Liz MacKendrick","Fellowes Officeware Wire Shelving",646.776
CA-2014-162775,"Chris Selesnick","Plantronics S12 Corded Telephone Headset System",646.74
CA-2017-139717,"Darrin Martin","Avanti 1.7 Cu. Ft. Refrigerator",646.272
CA-2014-163034,"Darren Koutras","Fellowes Super Stor/Drawer Files",646.2
CA-2015-112452,"Nat Carroll","Hoover Shoulder Vac Commercial Portable Vacuum",644.076
CA-2015-156734,"Benjamin Venier","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136
CA-2016-157245,"Laurel Elliston","Hon 4070 Series Pagoda Round Back Stacking Chairs",641.96
US-2015-136987,"Andy Reiter","Canon PC-428 Personal Copier",639.968
CA-2017-143574,"Dan Reichenbach","Hon Metal Bookcases, Putty",638.82
US-2014-156559,"Lena Hernandez","Hon Metal Bookcases, Gray",638.82
CA-2017-133004,"Ashley Jarboe","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",638.73
CA-2016-142398,"Beth Paige","Hon Comfortask Task/Swivel Chairs",638.288
CA-2016-145730,"Chris Cortes","Office Impressions End Table, 20-1/2H x 24W x 20D",637.896
CA-2017-125451,"Adam Hart","Office Impressions End Table, 20-1/2H x 24W x 20D",637.896
CA-2015-154284,"Sam Zeldin","Enermax Acrylux Wireless Keyboard",637.44
CA-2015-109575,"Ken Heidel","Safco Industrial Wire Shelving System",636.86
US-2014-140116,"Kean Thornton","Tennsco 6- and 18-Compartment Lockers",636.408
CA-2016-133550,"Ken Lonsdale","ClearOne Communications CHAT 70 OC Speaker Phone",635.96
CA-2014-113880,"Vicky Freymann","Novimex Swivel Fabric Task Chair",634.116
CA-2015-141040,"Tim Brockman","Jawbone JAMBOX Wireless Bluetooth Speaker",631.96
CA-2016-100510,"Harry Marie","Jawbone JAMBOX Wireless Bluetooth Speaker",631.96
CA-2014-125997,"Mitch Webber","Global Leather Executive Chair",631.782
CA-2016-120355,"Magdelene Morse","Global Leather Executive Chair",631.782
CA-2017-155075,"Giulietta Weimer","GBC DocuBind 300 Electric Binding Machine",631.176
CA-2016-130820,"Odella Nelson","Hon Racetrack Conference Tables",630.024
CA-2017-119193,"Sally Knutson","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",629.958
CA-2017-159156,"Ken Brennan","Nokia Lumia 925",629.95
CA-2016-163804,"Deborah Brumfield","VTech DS6151",629.95
CA-2014-125997,"Mitch Webber","Ooma Telo VoIP Home Phone System",629.95
CA-2015-158421,"Giulietta Baptist","HTC One Mini",629.95
CA-2014-128846,"Roland Schwarz","AT&T TR1909W",629.95
CA-2015-127173,"Gene McClure","Ativa MDM8000 8-Sheet Micro-Cut Shredder",629.93
CA-2017-103968,"Max Ludwig","Tenex The Solids Textured Chair Mats",629.64
CA-2016-163328,"Tracy Poddar","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
CA-2016-152730,"Eugene Moren","Xerox 1915",629.1
CA-2017-114055,"Mick Hernandez","Xerox 1915",629.1
CA-2014-102274,"Dave Hallsten","Multicolor Computer Printout Paper",629.1
CA-2014-151295,"Joseph Airdo","Bevis Boat-Shaped Conference Table",629.064
CA-2017-147361,"Sean Braxton","Fellowes Officeware Wire Shelving",628.81
CA-2017-144498,"Mick Brown","GE 30524EE4",627.168
CA-2014-136399,"Chad Cunningham","GE 30524EE4",627.168
CA-2014-105648,"Eva Jacobs","Bevis Oval Conference Table, Walnut",626.352
CA-2015-102281,"Mark Packer","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
CA-2016-168032,"David Flashing","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",626.1
CA-2015-116876,"Ted Trevino","Samsung Galaxy S4",625.99
CA-2015-139248,"Russell D'Ascenzo","Motorola L703CM",623.96
CA-2016-135461,"Erica Bern","Motorola L703CM",623.96
US-2017-133200,"Dorothy Badders","Sauder Mission Library with Doors, Fruitwood Finish",623.4648
CA-2015-163055,"David Smith","Bevis 36 x 72 Conference Tables",622.45
CA-2015-112144,"Craig Yedwab","Electrix Halogen Magnifier Lamp",621.76
US-2017-100930,"Christopher Schild","Bretford Rectangular Conference Table Tops",620.6145
CA-2017-127026,"Mick Hernandez","Logitech G19 Programmable Gaming Keyboard",619.95
CA-2015-124107,"Brian Moss","Logitech G19 Programmable Gaming Keyboard",619.95
CA-2015-142755,"Christine Sundaresam","Logitech G19 Programmable Gaming Keyboard",619.95
CA-2015-131856,"James Galang","Digium D40 VoIP phone",619.152
US-2017-100930,"Christopher Schild","Logitech P710e Mobile Speakerphone",617.976
US-2015-115343,"Frank Olsen","Logitech P710e Mobile Speakerphone",617.976
CA-2014-117639,"Mitch Willingham","Plantronics Voyager Pro Legend",617.97
CA-2014-130624,"Toby Braunhardt","GE 2-Jack Phone Line Splitter",617.97
US-2014-134614,"Philip Fox","Bevis 44 x 96 Conference Tables",617.7
CA-2014-101931,"Todd Sumrall","O'Sullivan Living Dimensions 2-Shelf Bookcases",616.998
CA-2017-142622,"Jim Karlsson","Global Super Steno Chair",614.272
CA-2015-130183,"Patrick O'Brill","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992
US-2014-148838,"Christine Phan","Hon 30 x 60 Table with Locking Drawer",613.908
CA-2014-105984,"Muhammed Yedwab","Global Executive Mid-Back Manager's Chair",611.058
CA-2014-167199,"Maria Etezadi","Ibico Hi-Tech Manual Binding System",609.98
US-2015-168704,"Frank Preis","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98
CA-2017-146164,"Charlotte Melton","Office Impressions End Table, 20-1/2H x 24W x 20D",607.52
CA-2014-133592,"Katherine Murray","Global Fabric Manager's Chair, Dark Gray",605.88
CA-2014-115084,"Luke Schmidt","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",605.34
CA-2017-157273,"Sam Zeldin","Mitel 5320 IP Phone VoIP phone",604.768
CA-2014-145254,"Nick Crebassa","VTech DS6151",604.752
CA-2014-120838,"Patrick O'Donnell","Ooma Telo VoIP Home Phone System",604.752
